,app_num,1,pgpub_num
3605,14845912,872958,20170003606
3606,15269379,873141,20170003607
3607,15195319,873385,20170003608
3608,14789973,873580,20170003609
3609,15178333,873759,20170003610
3610,15200710,873926,20170003611
3611,15176520,874177,20170003612
3612,15195234,874348,20170003613
3613,15197887,874489,20170003614
3614,15107321,874660,20170003615
3615,15060668,874850,20170003616
3616,15064033,875011,20170003617
3617,15269046,875137,20170003618
3618,14918922,875328,20170003619
3619,15255359,875445,20170003620
3620,14880193,875659,20170003621
3621,15165227,875789,20170003622
3622,15194756,875886,20170003623
3623,15194862,876013,20170003624
3624,15195564,876140,20170003625
3625,15196372,876249,20170003626
3626,15197530,876346,20170003627
3627,15200123,876460,20170003628
3628,15265038,876567,20170003629
3629,15265562,876695,20170003630
3630,14767324,877094,20170003631
3631,14789579,877200,20170003632
3632,15182034,877325,20170003633
3633,15192521,877707,20170003634
3634,15181630,877943,20170003635
3635,15198863,878177,20170003636
3636,15196404,878301,20170003637
3637,14993354,878480,20170003638
3638,15265433,878639,20170003639
3639,15197520,878761,20170003640
3640,15183621,878858,20170003641
3641,15197805,878997,20170003642
3642,15183982,879186,20170003643
3643,15188174,879479,20170003644
3644,15190312,879596,20170003645
3645,15194785,879760,20170003646
3646,15195460,879877,20170003647
3647,15197542,879986,20170003648
3648,14788298,880100,20170003649
3649,15115297,880329,20170003650
3650,14913273,880644,20170003651
3651,15114315,880887,20170003652
3652,15106433,881135,20170003653
3653,15267191,881345,20170003654
3654,15269130,881472,20170003655
3655,15116283,881653,20170003656
3656,15269141,881873,20170003657
3657,15200410,882086,20170003658
3658,15267264,882183,20170003659
3659,15193828,882402,20170003660
3660,15199187,882543,20170003661
3661,15199552,882727,20170003662
3662,15199607,882901,20170003663
3663,15199676,883075,20170003664
3664,15199732,883229,20170003665
3665,15188391,883393,20170003666
3666,15183359,883581,20170003667
3667,15201222,883732,20170003668
3668,15266710,883861,20170003669
3669,15190253,884125,20170003670
3670,15039773,884284,20170003671
3671,15196078,884462,20170003672
3672,15196118,884606,20170003673
3673,15185022,884720,20170003674
3674,15107174,884859,20170003675
3675,15195271,885142,20170003676
3676,14970262,885406,20170003677
3677,15112999,885595,20170003678
3678,15107363,885823,20170003679
3679,15190118,886273,20170003680
3680,15264374,886538,20170003681
3681,15263178,886780,20170003682
3682,15186606,887017,20170003683
3683,15114869,887208,20170003684
3684,15048379,887621,20170003685
3685,15183646,887827,20170003686
3686,15268834,888036,20170003687
3687,15013971,888289,20170003688
3688,14920121,888413,20170003689
3689,14859974,888587,20170003690
3690,15193970,888758,20170003691
3691,15106335,888902,20170003692
3692,15200011,889040,20170003693
3693,14902260,889171,20170003694
3694,15109457,889365,20170003695
3695,15265305,889563,20170003696
3696,14790006,889771,20170003697
3697,14791649,889861,20170003698
3698,14846816,890005,20170003699
3699,15102963,890112,20170003700
3700,15265362,890308,20170003701
3701,15269057,890583,20170003702
3702,14957263,890764,20170003703
3703,14789477,890861,20170003704
3704,15198100,890951,20170003705
3705,15264591,891171,20170003706
3706,15265127,891446,20170003707
3707,15268085,891681,20170003708
3708,14948400,891885,20170003709
3709,14789682,892002,20170003710
3710,15268167,892206,20170003711
3711,15240868,892591,20170003712
3712,14788475,892865,20170003713
3713,14854941,893143,20170003714
3714,13717667,893364,20170003715
3715,15051783,893504,20170003716
3716,15121363,893818,20170003717
3717,15264385,894041,20170003718
3718,14755734,894494,20170003719
3719,14788279,894633,20170003720
3720,15106772,894843,20170003721
3721,14788866,894993,20170003722
3722,15175268,895196,20170003723
3723,15262816,895335,20170003724
3724,15175741,895603,20170003725
3725,15072134,895826,20170003726
3726,14755460,896057,20170003727
3727,15178202,896223,20170003728
3728,15180862,896399,20170003729
3729,15063450,896543,20170003730
3730,15089811,896699,20170003731
3731,14788401,896923,20170003732
3732,15143478,897066,20170003733
3733,15264548,897259,20170003734
3734,15268113,897490,20170003735
3735,14788447,897719,20170003736
3736,14915604,897843,20170003737
3737,15181709,898085,20170003738
3738,15197340,898390,20170003739
3739,14755922,898631,20170003740
3740,15197679,898908,20170003741
3741,15197687,899082,20170003742
3742,15198834,899226,20170003743
3743,15263641,899502,20170003744
3744,15267789,899657,20170003745
3745,14788041,899873,20170003746
3746,14791291,900133,20170003747
3747,14827689,900364,20170003748
3748,14833486,900579,20170003749
3749,14852304,900784,20170003750
3750,14974630,901171,20170003751
3751,15115311,901410,20170003752
3752,15153051,901568,20170003753
3753,14790874,901722,20170003754
3754,14954059,901912,20170003755
3755,14854837,902087,20170003756
3756,14855768,902283,20170003757
3757,15203824,902504,20170003758
3758,15200996,902697,20170003759
3759,15187356,902954,20170003760
3760,14170943,903264,20170003761
3761,14788734,903419,20170003762
3762,14854910,903749,20170003763
3763,14864327,903900,20170003764
3764,15114860,904062,20170003765
3765,15093010,904408,20170003766
3766,14788637,904669,20170003767
3767,15104832,904867,20170003768
3768,15189626,905095,20170003769
3769,14788499,905344,20170003770
3770,14790856,905479,20170003771
3771,15017292,905601,20170003772
3772,15247415,905812,20170003773
3773,15267783,906031,20170003774
3774,14757675,906267,20170003775
3775,14788476,906423,20170003776
3776,14788604,906515,20170003777
3777,14788616,906687,20170003778
3778,14788646,906826,20170003779
3779,14983328,906961,20170003780
3780,15106706,907120,20170003781
3781,15198451,907271,20170003782
3782,15217273,907530,20170003783
3783,14755934,907901,20170003784
3784,14788562,908101,20170003785
3785,14788631,908262,20170003786
3786,15104269,908419,20170003787
3787,15265923,908659,20170003788
3788,15202430,908858,20170003789
3789,14764117,909062,20170003790
3790,14788575,909399,20170003791
3791,14788596,909590,20170003792
3792,14854874,909751,20170003793
3793,14868992,909992,20170003794
3794,14975343,910143,20170003795
3795,15039712,910399,20170003796
3796,15073646,910654,20170003797
3797,15100186,910763,20170003798
3798,15101098,910973,20170003799
3799,15107285,911198,20170003800
3800,15107294,911468,20170003801
3801,15114351,911706,20170003802
3802,15163695,911839,20170003803
3803,15191242,911993,20170003804
3804,15191538,912321,20170003805
3805,15193515,912554,20170003806
3806,15193708,912855,20170003807
3807,15194674,913011,20170003808
3808,15198794,913370,20170003809
3809,15199010,913544,20170003810
3810,15264172,913798,20170003811
3811,15264191,914009,20170003812
3812,15265383,914328,20170003813
3813,15267940,914607,20170003814
3814,15268286,914879,20170003815
3815,15268418,915070,20170003816
3816,15268421,915333,20170003817
3817,15268816,915667,20170003818
3818,14788460,916115,20170003819
3819,15107301,916207,20170003820
3820,15125536,916430,20170003821
3821,15125858,916715,20170003822
3822,15125926,916883,20170003823
3823,15190275,917083,20170003824
3824,15269078,917217,20170003825
3825,15132260,917588,20170003826
3826,15269453,917717,20170003827
3827,14788139,918097,20170003828
3828,14788757,918219,20170003829
3829,14788761,918402,20170003830
3830,14852850,918574,20170003831
3831,15268350,918729,20170003832
3832,15275766,919066,20170003833
3833,15275778,919318,20170003834
3834,14788165,919600,20170003835
3835,15107093,919847,20170003836
3836,15199849,920100,20170003837
3837,15199891,920332,20170003838
3838,15200605,920526,20170003839
3839,15261193,920731,20170003840
3840,15265752,921065,20170003841
3841,15265933,921379,20170003842
3842,15266071,921702,20170003843
3843,14791345,922038,20170003844
3844,15059924,922186,20170003845
3845,15267203,922400,20170003846
3846,15267928,922733,20170003847
3847,14901670,922988,20170003848
3848,15199761,923231,20170003849
3849,15115259,923406,20170003850
3850,14919187,923529,20170003851
3851,15267799,923718,20170003852
3852,14951559,924029,20170003853
3853,15096078,924312,20170003854
3854,15100558,924481,20170003855
3855,14755960,924691,20170003856
3856,14788065,924881,20170003857
3857,14789634,925116,20170003858
3858,14754723,925239,20170003859
3859,15193470,925496,20170003860
3860,14788245,925640,20170003861
3861,14791148,925797,20170003862
3862,14860833,925980,20170003863
3863,15263416,926233,20170003864
3864,15266994,926455,20170003865
3865,15267982,926770,20170003866
3866,15264670,927047,20170003867
3867,15264235,927419,20170003868
3868,15264876,927613,20170003869
3869,15268256,927886,20170003870
3870,14788257,928076,20170003871
3871,14790333,928209,20170003872
3872,14901942,928332,20170003873
3873,15094381,928562,20170003874
3874,15106506,928826,20170003875
3875,15199672,928987,20170003876
3876,15232543,929460,20170003877
3877,15268928,929691,20170003878
3878,15267031,929847,20170003879
3879,14788022,930249,20170003880
3880,15202408,930491,20170003881
3881,14755747,930624,20170003882
3882,14788539,930796,20170003883
3883,14854240,930961,20170003884
3884,15125794,931183,20170003885
3885,14755732,931341,20170003886
3886,14791340,931543,20170003887
3887,14788756,931697,20170003888
3888,15131757,931832,20170003889
3889,15103411,931993,20170003890
3890,15125740,932183,20170003891
3891,15266771,932396,20170003892
3892,14854248,932737,20170003893
3893,14788190,932914,20170003894
3894,14788379,933122,20170003895
3895,14789421,933246,20170003896
3896,14828464,933370,20170003897
3897,15200263,933569,20170003898
3898,15200887,933732,20170003899
3899,15200908,933930,20170003900
3900,15260188,934063,20170003901
3901,15266486,934262,20170003902
3902,15045664,934562,20170003903
3903,15182270,934763,20170003904
3904,14840323,934902,20170003905
3905,15092363,935079,20170003906
3906,15180588,935279,20170003907
3907,14919724,935420,20170003908
3908,14957411,935621,20170003909
3909,14755101,935870,20170003910
3910,15113747,936004,20170003911
3911,15100085,936200,20170003912
3912,14755420,936398,20170003913
3913,14941572,936533,20170003914
3914,15265447,936688,20170003915
3915,15193998,936921,20170003916
3916,15194316,937211,20170003917
3917,15228586,937490,20170003918
3918,15125755,937729,20170003919
3919,15265098,937944,20170003920
3920,14791118,938244,20170003921
3921,15168329,938407,20170003922
3922,15186244,938581,20170003923
3923,14754845,938740,20170003924
3924,15200643,938987,20170003925
3925,15202344,939179,20170003926
3926,15269117,939485,20170003927
3927,15199966,939796,20170003928
3928,15204322,939944,20170003929
3929,14870913,940194,20170003930
3930,15113731,940370,20170003931
3931,15263069,940512,20170003932
3932,15113492,940769,20170003933
3933,15136807,941069,20170003934
3934,15266923,941345,20170003935
3935,15269276,941669,20170003936
3936,15141748,941884,20170003937
3937,14755703,942122,20170003938
3938,15247824,942246,20170003939
3939,14791143,942486,20170003940
3940,14755335,942600,20170003941
3941,14941577,942724,20170003942
3942,14791141,942836,20170003943
3943,14791162,942961,20170003944
3944,14755566,943151,20170003945
3945,15113347,943360,20170003946
3946,15194418,943521,20170003947
3947,14790130,943906,20170003948
3948,15113698,944039,20170003949
3949,15187452,944202,20170003950
3950,15187480,944344,20170003951
3951,15190593,944548,20170003952
3952,15267850,944722,20170003953
3953,15269490,944886,20170003954
3954,15193359,945287,20170003955
3955,14789245,945414,20170003956
3956,15013639,945504,20170003957
3957,15195290,945675,20170003958
3958,14755179,945844,20170003959
3959,15200994,945946,20170003960
3960,14941562,946120,20170003961
3961,15267668,946275,20170003962
3962,14755760,946464,20170003963
3963,14854255,946640,20170003964
3964,15143520,946821,20170003965
3965,14788277,947091,20170003966
3966,15100250,947306,20170003967
3967,15084884,947506,20170003968
3968,14755570,947681,20170003969
3969,14789065,947875,20170003970
3970,15072670,947998,20170003971
3971,15197666,948227,20170003972
3972,15265184,948363,20170003973
3973,14799729,948520,20170003974
3974,15267832,948691,20170003975
3975,15100267,948941,20170003976
3976,15190293,949109,20170003977
3977,15267895,949275,20170003978
3978,15198163,949651,20170003979
3979,15263804,949930,20170003980
3980,14791048,950172,20170003981
3981,14770171,950402,20170003982
3982,15201962,950555,20170003983
3983,14789847,950739,20170003984
3984,15197607,950864,20170003985
3985,15269607,951038,20170003986
3986,15268814,951247,20170003987
3987,14563608,951417,20170003988
3988,14755135,951624,20170003989
3989,14754905,951777,20170003990
3990,14755423,951934,20170003991
3991,14755458,952160,20170003992
3992,14771556,952343,20170003993
3993,14788121,952550,20170003994
3994,14788512,952766,20170003995
3995,14788992,952929,20170003996
3996,14789852,953172,20170003997
3997,14789855,953290,20170003998
3998,14838669,953468,20170003999
3999,14840081,953593,20170004000
4000,14919791,953770,20170004001
4001,15037353,953943,20170004002
4002,15265548,954149,20170004003
4003,14841059,954472,20170004004
4004,15125661,954679,20170004005
4005,15120808,954849,20170004006
4006,15125708,955125,20170004007
4007,15113043,955306,20170004008
4008,15262658,955523,20170004009
4009,15266177,955731,20170004010
4010,15105219,955943,20170004011
4011,14755949,956088,20170004012
4012,15105431,956253,20170004013
4013,15260133,956481,20170004014
4014,15200892,956681,20170004015
4015,15268726,956820,20170004016
4016,15267153,957068,20170004017
4017,14733948,957218,20170004018
4018,15106834,957385,20170004019
4019,14755035,957573,20170004020
4020,14791153,957676,20170004021
4021,14791161,957851,20170004022
4022,14789402,957998,20170004023
4023,15073173,958183,20170004024
4024,15265749,958373,20170004025
4025,15267716,958604,20170004026
4026,15200773,958788,20170004027
4027,15113129,958959,20170004028
4028,15265568,959077,20170004029
4029,15205970,959246,20170004030
4030,14789017,959417,20170004031
4031,14789055,959599,20170004032
4032,14789522,959818,20170004033
4033,14791352,960011,20170004034
4034,14859063,960176,20170004035
4035,14945623,960320,20170004036
4036,14966571,960516,20170004037
4037,15269605,960745,20170004038
4038,14789513,961060,20170004039
4039,14829829,961299,20170004040
4040,15184614,961493,20170004041
4041,15187923,961656,20170004042
4042,15191146,961819,20170004043
4043,15201688,962015,20170004044
4044,15266011,962241,20170004045
4045,14754874,962482,20170004046
4046,14838622,962621,20170004047
4047,14861087,962817,20170004048
4048,15258978,962976,20170004049
4049,15267788,963191,20170004050
4050,14755375,963416,20170004051
4051,15264860,963596,20170004052
4052,15267443,963799,20170004053
4053,15178878,963964,20170004054
4054,15164357,964288,20170004055
4055,15266103,964488,20170004056
4056,14788740,964755,20170004057
4057,15266999,964976,20170004058
4058,14789518,965299,20170004059
4059,15247968,965540,20170004060
4060,15259757,965715,20170004061
4061,15264204,965890,20170004062
4062,14755010,966238,20170004063
4063,14755796,966381,20170004064
4064,14754808,966498,20170004065
4065,14788491,966671,20170004066
4066,14817514,966828,20170004067
4067,15251925,967005,20170004068
4068,15115307,967179,20170004069
4069,15215154,967407,20170004070
4070,15243359,967573,20170004071
4071,14755643,967812,20170004072
4072,14755679,967976,20170004073
4073,14755748,968111,20170004074
4074,14833452,968261,20170004075
4075,14941558,968445,20170004076
4076,15131040,968585,20170004077
4077,14941555,968719,20170004078
4078,15268226,968859,20170004079
4079,14755401,969103,20170004080
4080,15114114,969247,20170004081
4081,14790701,969483,20170004082
4082,14840701,969661,20170004083
4083,15198583,969836,20170004084
4084,14790158,970034,20170004085
4085,15186537,970176,20170004086
4086,15188649,970310,20170004087
4087,14755543,970509,20170004088
4088,14788593,970659,20170004089
4089,14925948,970853,20170004090
4090,14790019,971008,20170004091
4091,14788317,971140,20170004092
4092,15264220,971336,20170004093
4093,15266591,971644,20170004094
4094,15266495,971933,20170004095
4095,15203519,972143,20170004096
4096,15265057,972450,20170004097
4097,15039468,972638,20170004098
4098,15173932,972921,20170004099
4099,15089287,973215,20170004100
4100,15197315,973409,20170004101
4101,15100033,973553,20170004102
4102,15268728,973723,20170004103
4103,15200007,973946,20170004104
4104,14824853,974130,20170004105
4105,15197300,974281,20170004106
4106,15268729,974526,20170004107
4107,15199380,974798,20170004108
4108,15265847,974907,20170004109
4109,14755835,975187,20170004110
4110,14790852,975359,20170004111
4111,14788558,975451,20170004112
4112,14788508,975587,20170004113
4113,14972392,975733,20170004114
4114,15265557,975874,20170004115
4115,14791158,976170,20170004116
4116,15269131,976368,20170004117
4117,14755836,976569,20170004118
4118,14755950,976800,20170004119
4119,14788578,976957,20170004120
4120,14788679,977163,20170004121
4121,15198415,977367,20170004122
4122,14754839,977583,20170004123
4123,14755815,977739,20170004124
4124,15264287,977878,20170004125
4125,15196986,978061,20170004126
4126,14939034,978315,20170004127
4127,14947211,978534,20170004128
4128,15200926,978718,20170004129
4129,15273739,978903,20170004130
4130,14789422,979132,20170004131
4131,15267463,979274,20170004132
4132,14755212,979482,20170004133
4133,14791344,979620,20170004134
4134,15084780,979754,20170004135
4135,15167916,979898,20170004136
4136,14957826,980082,20170004137
4137,15185426,980246,20170004138
4138,14788490,980392,20170004139
4139,15192795,980662,20170004140
4140,15113360,980831,20170004141
4141,15208447,981039,20170004142
4142,15264584,981211,20170004143
4143,15190520,981398,20170004144
4144,15202571,981557,20170004145
4145,14790424,981659,20170004146
4146,15188846,981827,20170004147
4147,15105879,982058,20170004148
4148,15268688,982226,20170004149
4149,15239620,982389,20170004150
4150,15266469,982578,20170004151
4151,14788467,982748,20170004152
4152,14788501,982877,20170004153
4153,14789360,983040,20170004154
4154,14754719,983171,20170004155
4155,15194721,983345,20170004156
4156,15125681,983496,20170004157
4157,15261188,983640,20170004158
4158,15131139,983827,20170004159
4159,15196902,984023,20170004160
4160,15053230,984151,20170004161
4161,15197817,984322,20170004162
4162,14788268,984491,20170004163
4163,15107392,984619,20170004164
4164,15268401,984770,20170004165
4165,14744060,984972,20170004166
4166,14755727,985128,20170004167
4167,14765602,985259,20170004168
4168,15187462,985432,20170004169
4169,15264294,985568,20170004170
4170,15265481,985737,20170004171
4171,15113448,985932,20170004172
4172,15114337,986125,20170004173
4173,15150758,986272,20170004174
4174,14755608,986445,20170004175
4175,15187885,986613,20170004176
4176,15260175,986776,20170004177
4177,14788452,986987,20170004178
4178,15053981,987172,20170004179
4179,14754868,987504,20170004180
4180,14788351,987672,20170004181
4181,14788393,987828,20170004182
4182,14788587,988032,20170004183
4183,14788695,988210,20170004184
4184,15089129,988408,20170004185
4185,15265851,988638,20170004186
4186,15263884,988805,20170004187
4187,14754880,989043,20170004188
4188,14754971,989166,20170004189
4189,14788187,989336,20170004190
4190,15125623,989542,20170004191
4191,14811382,989673,20170004192
4192,15200791,989862,20170004193
4193,15269511,990012,20170004194
4194,15195252,990263,20170004195
4195,15268435,990437,20170004196
4196,15199932,990603,20170004197
4197,14988469,990800,20170004198
4198,15199518,990982,20170004199
4199,15199581,991171,20170004200
4200,15201281,991380,20170004201
4201,15201539,991526,20170004202
4202,14839010,991751,20170004203
4203,14790121,991876,20170004204
4204,14788247,992056,20170004205
4205,15157661,992209,20170004206
4206,14788156,992397,20170004207
4207,15189569,992522,20170004208
4208,14996625,992726,20170004209
4209,15174055,992918,20170004210
4210,14899723,993193,20170004211
4211,15083244,993351,20170004212
4212,15138518,993506,20170004213
4213,15181674,993696,20170004214
4214,15268394,993901,20170004215
4215,15268906,994061,20170004216
4216,15269096,994281,20170004217
4217,15100443,994525,20170004218
4218,15200939,994650,20170004219
4219,14788744,994800,20170004220
4220,15112680,995012,20170004221
4221,15267666,995135,20170004222
4222,15275673,995404,20170004223
4223,14790447,995550,20170004224
4224,14789777,995708,20170004225
4225,15082240,995916,20170004226
4226,15196210,996109,20170004227
4227,15044826,996313,20170004228
4228,15193651,996456,20170004229
4229,15200917,996614,20170004230
4230,14755942,996778,20170004231
4231,14768393,996934,20170004232
4232,14788296,997063,20170004233
4233,14788859,997257,20170004234
4234,15110120,997403,20170004235
4235,15113595,997713,20170004236
4236,15193543,997906,20170004237
4237,14790790,998020,20170004238
4238,14788819,998136,20170004239
4239,14789787,998274,20170004240
4240,14986936,998400,20170004241
4241,14754769,998611,20170004242
4242,14754987,998721,20170004243
4243,14788051,998862,20170004244
4244,14789028,999000,20170004245
4245,14837102,999123,20170004246
4246,14837149,999284,20170004247
4247,14925097,999427,20170004248
4248,15145741,999615,20170004249
4249,15174914,999755,20170004250
4250,15179890,999932,20170004251
4251,15266621,1000089,20170004252
4252,14790400,1000282,20170004253
4253,15273094,1000385,20170004254
4254,15135540,1000744,20170004255
4255,15269298,1000871,20170004256
4256,14790999,1001107,20170004257
4257,15104817,1001232,20170004258
4258,15186956,1001369,20170004259
4259,15265454,1001531,20170004260
4260,15122192,1001725,20170004261
4261,15192063,1002001,20170004262
4262,15201060,1002235,20170004263
4263,15256802,1002458,20170004264
4264,15198445,1002700,20170004265
4265,15201109,1002836,20170004266
4266,14754742,1003014,20170004267
4267,15114164,1003194,20170004268
4268,15198016,1003425,20170004269
4269,15193150,1003568,20170004270
4270,15269532,1003707,20170004271
4271,15268845,1003874,20170004272
4272,15164348,1004033,20170004273
4273,15252014,1004175,20170004274
4274,15252026,1004409,20170004275
4275,15265425,1004628,20170004276
4276,15198366,1004941,20170004277
4277,15199824,1005082,20170004278
4278,15202431,1005239,20170004279
4279,15265463,1005405,20170004280
4280,14789530,1005645,20170004281
4281,15193516,1005803,20170004282
4282,15200111,1006096,20170004283
4283,15202343,1006215,20170004284
4284,15125788,1006437,20170004285
4285,15196803,1006561,20170004286
4286,15200314,1006788,20170004287
4287,15198427,1006921,20170004288
4288,15198755,1007146,20170004289
4289,14793515,1007331,20170004290
4290,14788419,1007472,20170004291
4291,14788435,1007635,20170004292
4292,14790518,1007798,20170004293
4293,14800801,1007951,20170004294
4294,15078148,1008165,20170004295
4295,15114071,1008424,20170004296
4296,15179106,1008607,20170004297
4297,15202278,1008846,20170004298
4298,15044339,1009031,20170004299
4299,14636185,1009172,20170004300
4300,15167833,1009358,20170004301
4301,14755517,1009587,20170004302
4302,15104740,1009775,20170004303
4303,15165422,1009874,20170004304
4304,15180717,1010043,20170004305
4305,14985944,1010327,20170004306
4306,15033862,1010454,20170004307
4307,15267983,1010612,20170004308
4308,15183063,1010729,20170004309
4309,15182083,1010918,20170004310
4310,15263045,1011157,20170004311
4311,15197463,1011320,20170004312
4312,15197472,1011504,20170004313
4313,14789345,1011688,20170004314
4314,14791327,1011834,20170004315
4315,14790937,1012010,20170004316
4316,14789907,1012100,20170004317
4317,14868241,1012268,20170004318
4318,15125675,1012491,20170004319
4319,15175534,1012683,20170004320
4320,15267427,1012955,20170004321
4321,15267659,1013211,20170004322
4322,14788406,1013378,20170004323
4323,15010738,1013554,20170004324
4324,15269445,1013755,20170004325
4325,14790261,1013982,20170004326
4326,15109814,1014165,20170004327
4327,15200557,1014356,20170004328
4328,15200675,1014560,20170004329
4329,15201549,1014794,20170004330
4330,14789452,1015018,20170004331
4331,15266097,1015175,20170004332
4332,14970161,1015410,20170004333
4333,15269358,1015601,20170004334
4334,15268757,1015902,20170004335
4335,15113049,1016058,20170004336
4336,15187046,1016243,20170004337
4337,15187264,1016793,20170004338
4338,15187403,1017268,20170004339
4339,15265775,1017803,20170004340
4340,14788662,1018028,20170004341
4341,15045379,1018200,20170004342
4342,15201509,1018341,20170004343
4343,14791088,1018510,20170004344
4344,15196425,1018873,20170004345
4345,15099994,1019074,20170004346
4346,15198686,1019328,20170004347
4347,15265189,1019470,20170004348
4348,15266012,1019627,20170004349
4349,14789331,1019784,20170004350
4350,15076839,1020008,20170004351
4351,15189055,1020177,20170004352
4352,15100019,1020353,20170004353
4353,15177190,1020541,20170004354
4354,14888365,1020790,20170004355
4355,14755752,1021023,20170004356
4356,15266966,1021255,20170004357
4357,15268501,1021634,20170004358
4358,14885303,1022166,20170004359
4359,15191241,1022460,20170004360
4360,14788826,1022754,20170004361
4361,14788076,1022977,20170004362
4362,15197927,1023110,20170004363
4363,15265452,1023319,20170004364
4364,15186045,1023967,20170004365
4365,15183835,1024223,20170004366
4366,15269013,1024442,20170004367
4367,14924752,1024913,20170004368
4368,15125751,1025186,20170004369
4369,15267117,1025361,20170004370
4370,15201692,1025704,20170004371
4371,15197631,1025890,20170004372
4372,15038746,1026094,20170004373
4373,14755817,1026327,20170004374
4374,15191210,1026511,20170004375
4375,15192216,1026745,20170004376
4376,14791205,1026979,20170004377
4377,15192746,1027202,20170004378
4378,14755324,1027376,20170004379
4379,15196054,1027586,20170004380
4380,14790381,1027742,20170004381
4381,15195435,1027959,20170004382
4382,14788113,1028235,20170004383
4383,14789086,1028447,20170004384
4384,15261430,1028654,20170004385
4385,15241463,1028943,20170004386
4386,15100199,1029200,20170004387
4387,15007277,1029426,20170004388
4388,15086841,1029582,20170004389
4389,15191617,1029711,20170004390
4390,15268237,1029895,20170004391
4391,15180408,1030049,20170004392
4392,15266408,1030208,20170004393
4393,15267209,1030422,20170004394
4394,15115091,1030653,20170004395
4395,14755885,1030878,20170004396
4396,14788178,1031046,20170004397
4397,15130377,1031203,20170004398
4398,15187961,1031332,20170004399
4399,15106683,1031442,20170004400
4400,14833505,1031570,20170004401
4401,14755016,1031691,20170004402
4402,15161855,1031885,20170004403
4403,15184985,1032053,20170004404
4404,15243535,1032218,20170004405
4405,14941465,1032399,20170004406
4406,15265551,1032562,20170004407
4407,14755253,1032795,20170004408
4408,14788378,1032995,20170004409
4409,14791252,1033140,20170004410
4410,15192215,1033280,20170004411
4411,15193676,1033481,20170004412
4412,14788750,1033654,20170004413
4413,14788764,1033862,20170004414
4414,14791167,1034025,20170004415
4415,15198942,1034171,20170004416
4416,15268313,1034365,20170004417
4417,14788763,1034517,20170004418
4418,15201677,1034659,20170004419
4419,15201850,1034893,20170004420
4420,14789823,1035056,20170004421
4421,15106658,1035273,20170004422
4422,15198241,1035469,20170004423
4423,15198424,1035669,20170004424
4424,15214397,1035871,20170004425
4425,15106001,1036057,20170004426
4426,14788580,1036164,20170004427
4427,14939200,1036273,20170004428
4428,15178804,1036450,20170004429
4429,14846349,1036569,20170004430
4430,14788834,1036720,20170004431
4431,14789434,1036821,20170004432
4432,15199669,1036922,20170004433
4433,14755709,1037233,20170004434
4434,15198783,1037376,20170004435
4435,14788070,1037515,20170004436
4436,15269011,1037629,20170004437
4437,15196278,1037925,20170004438
4438,14754853,1038094,20170004439
4439,14755247,1038263,20170004440
4440,14790591,1038398,20170004441
4441,14819928,1038557,20170004442
4442,14953504,1038716,20170004443
4443,14789080,1038839,20170004444
4444,14788671,1038996,20170004445
4445,14755735,1039112,20170004446
4446,14755255,1039270,20170004447
4447,14788541,1039381,20170004448
4448,15201449,1039484,20170004449
4449,14755651,1039683,20170004450
4450,14788264,1039797,20170004451
4451,14788672,1039932,20170004452
4452,14788702,1040177,20170004453
4453,14788711,1040394,20170004454
4454,14788717,1040633,20170004455
4455,15158398,1040857,20170004456
4456,15209479,1041109,20170004457
4457,15039799,1041287,20170004458
4458,15059745,1041435,20170004459
4459,14790664,1041784,20170004460
4460,15267240,1041927,20170004461
4461,15201561,1042199,20170004462
4462,14789503,1042423,20170004463
4463,15266982,1042559,20170004464
4464,14788155,1042937,20170004465
4465,15174256,1043074,20170004466
4466,14789482,1043252,20170004467
4467,14789525,1043442,20170004468
4468,14830690,1043610,20170004469
4469,14806322,1043781,20170004470
4470,14788148,1044028,20170004471
4471,15148314,1044244,20170004472
4472,15202563,1044470,20170004473
4473,15190743,1044711,20170004474
4474,14855130,1044840,20170004475
4475,15187991,1045147,20170004476
4476,15187984,1045366,20170004477
4477,15255210,1045525,20170004478
4478,15266207,1045770,20170004479
4479,15269172,1046107,20170004480
4480,15269271,1046409,20170004481
4481,14788315,1046577,20170004482
4482,14755467,1046731,20170004483
4483,14857639,1046966,20170004484
4484,15196810,1047297,20170004485
4485,14755262,1047521,20170004486
4486,15167890,1047816,20170004487
4487,15238021,1048157,20170004488
4488,14791407,1048437,20170004489
4489,14790295,1048667,20170004490
4490,15190686,1048802,20170004491
4491,15200620,1048961,20170004492
4492,15202073,1049116,20170004493
4493,15198900,1049280,20170004494
4494,15265207,1049398,20170004495
4495,15254788,1049622,20170004496
4496,15265182,1049782,20170004497
4497,14789457,1050007,20170004498
4498,14790282,1050227,20170004499
4499,14869786,1050419,20170004500
4500,15200340,1050611,20170004501
4501,15201547,1050747,20170004502
4502,14008588,1050926,20170004503
4503,14788201,1051067,20170004504
4504,14755320,1051302,20170004505
4505,15182531,1051478,20170004506
4506,14791239,1051702,20170004507
4507,15197122,1051867,20170004508
4508,14788107,1052059,20170004509
4509,14790957,1052217,20170004510
4510,14788576,1052459,20170004511
4511,15193025,1052657,20170004512
4512,14986476,1052881,20170004513
4513,15265472,1053110,20170004514
4514,14788284,1053266,20170004515
4515,14789189,1053408,20170004516
4516,15265432,1053512,20170004517
4517,14755822,1053740,20170004518
4518,14885368,1053879,20170004519
